cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
20448135,49108.5,64,11,2,F,1,48208,MI
31356107,38451.4,23,2,1,F,2,10260,NY
17716309,37856.0,32,9,4,M,3,90027,CA
20440080,24478.5,55,2,3,F,2,77036,TX
31355026,114151.3,54,4,1,F,2,07303,NJ
19088706,45819.2,54,4,1,M,3,10091,NY
19081650,50862.0,47,7,2,M,2,68180,NB
31346746,43148.0,48,5,0,F,1,10230,NY
23164421,4973.6,82,8,0,F,3,76164,TX
31353577,0.0,16,1,0,M,1,94225,CA
14991680,0.0,15,7,2,M,1,97254,OR
24541182,2863.8,27,4,2,M,1,90168,CA
19086788,45780.0,54,4,2,F,4,77061,TX
27260120,8732.0,61,3,0,F,2,78277,TX
24534126,40386.6,66,4,2,M,2,78277,TX
16356144,16357.5,38,5,3,M,1,10019,NY
13629620,2858.0,84,4,1,M,4,92505,CA
24532290,20903.4,41,5,4,F,2,93702,CA
24534288,74370.6,56,4,3,M,2,90095,CA
14992494,47648.7,32,2,5,F,2,95137,CA
31352841,91316.9,38,8,0,F,1,07160,NJ
31339892,64869.2,40,0,0,F,1,90152,CA
16359732,11494.1,53,3,3,M,2,90135,CA
23174859,10620.9,26,1,0,M,1,14669,NY
21803440,46150.0,56,9,2,F,2,10079,NY
17714021,17915.3,46,3,2,F,2,85206,AZ
13630230,31379.0,42,2,3,F,2,46261,IN
24541668,66934.8,38,6,2,M,1,87137,NM
17713449,53037.4,32,9,4,M,2,10161,NY
29976606,89755.6,41,11,2,M,2,10161,NY
29983580,0.0,19,11,0,F,1,97248,OR
19084254,17584.0,32,2,3,F,2,80986,CO
17714385,74352.2,27,4,5,M,4,90057,CA
23174672,9401.1,23,4,0,F,1,10229,NY
27267700,4628.0,88,10,0,F,2,74146,OK
23165271,20611.3,49,5,0,M,1,77151,TX
13627290,0.0,14,6,1,M,1,10104,NY
16360380,8664.8,37,7,6,M,2,10236,NY
13632510,18597.0,20,5,1,M,1,90174,CA
14987676,32358.7,35,5,5,M,4,74155,OK
31359626,21838.5,25,4,2,F,3,21227,MD
27262560,8374.0,19,6,0,F,1,23541,VA
31346677,100544.5,33,3,2,F,2,60634,IL
20443395,0.0,20,9,2,M,1,97248,OR
16351896,9582.1,47,7,5,F,3,48208,MI
29977134,26633.2,24,9,0,M,1,77083,TX
31353508,81654.6,42,2,0,F,1,90175,CA
16356708,5196.2,33,3,3,F,1,94266,CA
24526206,55195.2,58,6,3,F,2,90112,CA
24535260,10454.4,21,1,2,F,1,60606,IL
21800416,114067.2,41,4,1,F,2,94145,CA
17718909,26912.6,26,3,3,F,3,48206,MI
14997279,1995.4,20,5,2,F,1,48202,MI
17720846,52872.3,26,3,4,M,3,60651,IL
31350978,0.0,16,1,0,F,1,74186,OK
27255380,55770.0,34,5,0,F,1,94149,CA
17722640,9842.3,19,5,3,F,4,38168,TN
19086452,10851.4,42,2,3,F,4,78429,TX
25899907,0.0,20,9,0,F,1,94150,CA
25901579,5741.2,51,8,0,F,1,78210,TX
25896012,5484.2,64,11,1,M,4,92178,CA
19079396,0.0,17,2,1,M,1,60654,IL
25889894,3038.7,35,2,3,F,2,33157,FL
28628082,930.5,63,3,1,M,3,19133,PA
19081720,11481.4,19,4,1,M,1,60664,IL
29985450,79926.0,51,11,1,M,2,68180,NB
27253420,45566.0,25,6,0,F,1,70156,LA
19086858,0.0,16,1,1,M,1,85734,AZ
17721210,0.0,13,5,2,F,1,60607,IL
24525468,78969.6,43,1,2,F,2,94145,CA
17723004,35301.5,18,4,3,M,2,10260,NY
28612521,13722.9,59,9,3,F,2,90785,CA
28618149,5855.8,35,4,1,F,1,94149,CA
27261820,0.0,15,2,0,M,1,78738,TX
29984306,0.0,20,12,0,M,1,67276,KS
29985978,64686.6,41,11,2,M,4,90176,CA
29994624,0.0,22,7,0,F,1,10160,NY
23179415,13943.7,41,4,3,F,3,94174,CA
17713683,35016.8,60,7,2,F,1,44114,OH
28626549,2753.7,20,5,1,F,1,60607,IL
25903308,11061.2,60,5,2,F,2,55113,MN
31346608,102943.4,53,2,1,F,2,10126,NY
17719065,7987.2,18,4,2,F,2,75328,TX
28632135,2584.5,30,9,2,M,2,38140,TN
23174723,12805.6,41,7,2,F,2,10154,NY
23174519,7752.5,78,4,0,M,2,60624,IL
20448525,38740.5,80,7,2,F,2,38177,TN
19075434,62638.8,32,2,3,F,2,60623,IL
28618023,4451.6,51,1,2,F,2,94103,CA
21804160,113596.6,68,11,1,M,2,90067,CA
29996538,72001.6,58,8,0,M,3,10091,NY
13628870,79057.0,58,7,1,M,3,38132,TN
29992908,25025.0,31,10,1,M,2,77159,TX
28632093,1381.0,46,6,1,M,1,87193,NM
19080572,17428.6,33,2,3,M,2,60634,IL
21808768,112860.8,40,3,5,F,2,73179,OK
13632010,8038.0,81,1,1,F,2,90046,CA
13628380,21460.0,54,3,1,F,2,85068,AZ
17720144,37667.5,50,7,4,M,2,78738,TX
24532722,149931.0,60,8,3,M,4,78707,TX
14995618,6366.8,37,7,4,F,2,78784,TX
17719858,4212.0,60,4,2,M,1,92708,CA
19077716,41773.2,37,7,3,F,2,30305,GA
21811744,31725.2,79,12,1,M,2,38177,TN
20439795,47461.5,52,9,4,F,2,78473,TX
20444220,43296.0,64,11,3,M,4,92178,CA
31354129,56046.4,33,3,3,F,2,07139,NJ
19079102,40768.0,37,7,3,M,3,90027,CA
29984790,30582.2,81,11,0,F,2,10167,NY
17723303,40370.2,51,8,4,M,2,55113,MN
25888906,5085.0,36,3,2,F,2,10161,NY
31356636,133899.1,55,3,2,F,2,55113,MN
31351599,69374.9,38,1,3,M,2,90048,CA
29992864,64537.0,55,5,0,F,2,90135,CA
27260100,12288.0,22,3,0,F,2,75328,TX
23169640,4104.5,85,1,0,F,1,15263,PA
17715919,27557.4,46,3,3,F,2,94103,CA
31358062,29260.6,49,9,0,F,1,90045,CA
31345113,255309.2,52,2,0,M,1,32272,FL
23168824,12140.3,52,8,2,F,3,90141,CA
21801504,179933.0,53,6,3,M,2,77083,TX
13627030,26886.0,35,5,1,F,2,95101,CA
23168620,0.0,20,8,0,F,1,90105,CA
21813168,150493.2,39,12,1,F,1,19113,PA
27256020,24970.0,24,5,2,M,4,30359,GA
25891718,8397.2,35,2,1,F,2,10259,NY
24528150,19094.4,65,3,2,F,2,55402,MN
25906196,1946.4,57,4,0,F,1,55481,MN
14994859,14424.3,21,6,2,F,1,60607,IL
13629680,17110.0,69,9,1,F,1,75204,TX
23174553,23244.7,64,10,0,F,1,48208,MI
29994778,3500.2,30,9,0,M,1,90168,CA
19086928,8080.8,19,4,1,M,1,77086,TX
13632330,37438.0,63,3,1,M,2,10079,NY
23171289,0.0,21,2,0,M,1,90095,CA
14995530,6534.0,30,5,3,F,2,40214,KY
19084072,45571.4,48,8,6,M,2,94150,CA
28619157,1734.4,30,9,3,M,4,80982,CO
23178242,26402.1,41,7,0,M,1,87137,NM
28627599,3787.6,37,7,3,F,2,10154,NY
28619136,2502.8,20,5,1,F,1,40230,KY
25892877,3071.9,54,11,0,M,1,79917,TX
24535080,87262.2,48,6,7,M,2,14622,NY
14998302,10041.9,68,8,2,M,2,80274,CO
13634000,49258.0,50,10,1,F,2,10208,NY
13630900,0.0,17,2,1,F,1,78738,TX
23174570,14122.6,75,1,0,M,4,70112,LA
19086354,76627.6,51,1,1,M,2,90135,CA
29987474,49986.2,58,7,2,F,2,60606,IL
29976870,61804.6,74,14,0,M,2,60666,IL
31351898,135122.7,50,0,2,F,2,23541,VA
14988798,92532.0,59,9,2,M,2,85206,AZ
16350816,0.0,19,4,3,M,1,90112,CA
29990532,92468.2,37,7,0,F,1,93728,CA
14990184,3979.8,91,11,2,F,2,53206,WI
28624680,0.0,14,6,1,F,1,96822,HI
19078318,61194.0,32,2,3,F,3,10051,NY
24542622,58910.4,55,3,2,M,3,10091,NY
16359624,10647.8,58,8,4,M,2,90029,CA
29982986,0.0,19,11,0,M,1,90105,CA
13625310,44742.0,32,2,3,F,2,60623,IL
20449695,29458.5,30,6,3,F,2,77159,TX
14992813,0.0,17,9,2,M,1,60636,IL
24542172,14616.0,67,5,2,F,4,10194,NY
19074972,13788.6,61,1,1,F,2,10007,NY
25888488,1521.0,38,5,2,F,3,92513,CA
17723537,9902.1,39,6,4,M,2,02149,MA
25900743,3626.7,57,4,2,F,2,94225,CA
23162534,11026.3,62,8,2,M,2,90785,CA
25890730,1686.6,31,7,0,F,1,90025,CA
20437335,83832.0,40,7,4,F,3,37208,TN
29979598,13158.2,79,9,0,F,2,90190,CA
19077254,27508.6,67,6,1,M,2,10014,NY
24534054,14342.4,70,8,2,M,2,10146,NY
14993198,51572.4,38,6,4,M,2,85032,AZ
29989916,68684.0,39,9,0,M,1,28230,NC
23168671,0.0,19,7,0,M,1,90105,CA
24538662,13203.0,30,7,3,M,2,90166,CA
20437905,26433.0,49,3,2,M,2,94145,CA
13627060,0.0,16,8,1,F,1,63137,MO
17723901,7134.4,29,6,5,F,2,92173,CA
13633340,0.0,18,3,1,F,1,55113,MN
28625898,2758.8,73,3,1,F,2,78754,TX
14995827,35101.0,46,6,2,M,1,10118,NY
19076722,21775.6,74,4,1,M,2,77099,TX
27264940,39372.0,64,6,0,F,2,43653,OH
16352604,0.0,19,4,3,F,1,10079,NY
13626610,19649.0,67,6,1,M,2,10014,NY
14989953,44987.8,41,10,3,M,2,10259,NY
24526710,52633.8,60,5,4,F,2,77083,TX
31347873,55407.0,67,7,0,M,2,40564,KY
19086060,0.0,16,1,1,F,1,93769,CA
25900249,7005.9,64,11,0,F,2,53269,WI
23168892,10748.7,68,4,0,M,2,35233,AL
28631463,7846.4,53,3,2,F,4,43688,OH
13628770,9480.0,43,3,3,M,2,97254,OR
31340674,16118.4,40,0,1,F,4,92705,CA
25895803,8827.6,57,4,1,M,2,77095,TX
25890236,640.5,24,6,0,F,1,14686,NY
14989238,50191.9,46,6,4,F,3,48208,MI
24528870,31950.0,58,6,3,F,2,10079,NY
16357536,879.3,22,7,3,F,1,23541,VA
29983712,98467.6,58,7,1,F,2,10126,NY
24527034,12609.0,79,7,2,F,3,76164,TX
20439960,46014.0,51,6,7,M,4,90750,CA
23172989,27502.6,53,8,5,M,4,32228,FL
29983426,27286.6,36,6,3,M,2,60632,IL
20445180,116839.5,40,4,2,M,1,10019,NY
20438940,0.0,20,2,2,F,1,77083,TX
29990114,102766.4,52,12,3,F,3,90047,CA
14993110,4866.4,20,5,2,M,1,80243,CO
28627137,4008.5,53,3,3,F,2,94225,CA
17714801,15355.6,28,5,4,M,4,73154,OK
17718818,54145.0,26,3,5,M,3,02172,MA
25889723,2618.4,55,2,0,F,2,85206,AZ
23167277,22019.2,36,2,0,M,1,28208,NC
23167073,19798.4,39,4,0,F,1,94149,CA
20444505,7533.0,89,6,2,M,2,77168,TX
29987298,54436.8,35,5,0,F,1,94266,CA
23166053,4246.5,79,5,0,F,2,90190,CA
20447910,36412.5,60,7,3,F,3,64136,MO
19076022,57117.2,37,7,3,M,2,10161,NY
31359695,24186.8,41,1,1,M,4,92510,CA
29990356,132228.8,61,11,2,M,2,94225,CA
25891414,0.0,20,9,0,F,1,63137,MO
20445870,9532.5,82,9,2,M,2,14667,NY
24526296,0.0,19,2,2,M,1,87194,NM
25896430,5752.4,50,3,0,F,1,90087,CA
16351944,966.8,68,8,3,F,2,10014,NY
16357776,6835.7,50,10,8,M,2,94150,CA
14987764,0.0,17,9,2,F,1,90061,CA
23168518,0.0,20,1,0,M,1,07117,NJ
13628600,0.0,16,8,1,F,1,90105,CA
14997796,6715.5,28,7,3,F,2,38140,TN
14992351,20214.7,38,8,4,F,2,77089,TX
20440770,76470.0,56,3,3,M,2,60665,IL
19077324,0.0,16,8,1,F,1,90750,CA
31349598,113700.5,44,4,4,M,2,32235,FL
29986968,34969.0,51,11,1,F,2,20126,DC
19083890,25690.0,39,6,3,F,2,92821,CA
19086704,47467.0,53,3,1,M,2,55422,MN
20450760,81970.5,53,10,2,M,1,76129,TX
13627700,76891.0,43,3,1,F,1,19126,PA
25890920,1573.6,78,5,0,F,2,92149,CA
28617036,7719.8,56,6,2,M,2,10079,NY
27261380,23200.0,18,5,0,M,1,60606,IL
14990635,47940.2,44,4,7,F,2,64132,MO
14993979,33550.0,59,9,4,F,2,78738,TX
14988677,26895.0,46,6,3,M,2,98133,WA
31345251,51340.6,50,0,0,M,2,85068,AZ
19075770,37237.2,58,7,1,M,2,94161,CA
31345964,34217.1,33,3,3,F,2,60621,IL
24535710,22312.8,62,0,2,F,2,10084,NY
16353120,9175.1,71,11,3,M,2,90067,CA
25894302,11446.0,46,3,4,F,2,90105,CA
20445210,23098.5,65,2,2,M,2,10101,NY
28614117,18071.6,51,1,3,M,3,19152,PA
29987738,55937.2,51,11,1,F,2,96822,HI
24537708,75655.8,34,2,2,F,1,93728,CA
21809104,30160.0,18,6,1,M,1,60606,IL
16357524,0.0,19,4,3,F,1,23541,VA
31337316,92579.6,40,0,5,F,3,77058,TX
21801680,44088.2,34,7,1,F,2,37229,TN
29985208,12713.8,84,14,0,F,2,53268,WI
14997136,26271.3,77,7,2,M,2,53244,WI
14995321,48919.2,49,8,2,F,1,94187,CA
20437500,85062.0,45,2,2,M,1,75370,TX
13631080,27814.0,25,4,3,F,2,78734,TX
16353036,2803.9,51,11,3,F,1,43241,OH
28612626,15978.3,53,3,2,M,2,94164,CA
16352016,0.0,16,8,3,M,1,90750,CA
17720274,28481.7,47,4,3,M,2,96849,HI
16356828,2436.0,21,6,3,M,1,60606,IL
20449530,76056.0,60,7,3,M,2,90029,CA
24538806,151531.2,39,7,2,M,1,75286,TX
31351323,121676.9,40,0,0,F,3,77044,TX
19075154,3523.8,84,4,1,M,1,10170,NY
17717479,16123.9,27,4,5,M,2,60632,IL
14995849,8068.5,30,9,3,M,2,90166,CA
25898254,615.6,69,3,0,M,1,92708,CA
28626654,4490.6,59,8,2,F,2,92817,CA
14997378,15192.1,52,2,2,F,3,68108,NB
29988794,0.0,21,6,0,F,1,23541,VA
31349874,84191.5,40,0,1,F,4,73130,OK
27263860,61978.0,45,7,0,F,1,10262,NY
20444430,4287.0,88,5,2,M,4,92505,CA
20448855,47865.0,49,6,2,M,1,10118,NY
19083064,65916.2,44,4,2,F,2,10171,NY
23165101,22465.1,52,8,2,F,2,78473,TX
31352381,48001.0,48,8,5,F,2,94150,CA
20444205,12072.0,31,7,2,M,1,94242,CA
24531462,80265.6,45,3,6,M,2,90105,CA
28627977,12017.0,36,6,3,M,2,78784,TX
16359924,2585.1,43,3,3,F,1,92811,CA
28632198,555.2,24,3,2,M,2,78468,TX
24529014,73616.4,41,8,3,M,2,10259,NY
13628750,8681.0,69,9,1,F,2,35233,AL
14993990,0.0,18,3,2,F,1,78738,TX
14995519,8471.1,27,6,3,M,2,40214,KY
25893295,878.9,83,10,0,F,3,10105,NY
27267120,24516.0,39,11,3,F,2,94180,CA
14995376,14565.1,20,5,2,F,1,10229,NY
29993766,87630.4,63,11,0,M,1,60634,IL
19075924,178987.2,55,5,2,M,2,90112,CA
21812032,0.0,16,4,1,F,1,90174,CA
24537006,71465.4,40,8,2,F,1,07160,NJ
13628830,12403.0,32,2,4,M,2,60632,IL
23164506,59725.2,62,8,0,M,2,85206,AZ
25896658,0.0,20,9,0,F,1,60636,IL
17720573,0.0,10,9,2,M,1,32228,FL
17716413,16230.5,20,6,4,M,4,30359,GA
21811664,20022.6,25,7,2,M,2,40214,KY
14989073,6991.6,20,5,2,F,1,14686,NY
13630460,9307.0,42,2,1,F,1,92802,CA
13628910,0.0,16,8,1,F,1,97248,OR
14990459,30673.5,36,5,2,F,1,94149,CA
29980060,28573.6,42,12,3,F,4,98112,WA
31357372,34730.0,37,7,0,F,2,35241,AL
25902244,3120.2,37,4,3,M,2,64105,MO
24537942,32464.8,38,6,4,F,2,10154,NY
17721652,30282.2,47,4,3,F,2,60622,IL
29981446,64064.0,41,11,2,M,3,90027,CA
20447625,0.0,21,3,2,F,1,92817,CA
25895575,2864.6,79,6,0,F,2,21214,MD
24538716,89335.8,56,4,3,F,2,07303,NJ
27263160,26296.0,48,10,0,M,1,44101,OH
21803872,48841.0,28,10,1,M,1,55411,MN
28629195,922.1,67,7,1,F,4,85046,AZ
16352292,5491.5,49,8,4,M,2,89194,NV
29984504,40451.4,23,8,0,M,1,90003,CA
28615104,6062.1,78,8,1,F,2,77099,TX
19084240,25967.2,39,9,1,F,1,90024,CA
14992802,0.0,17,9,2,F,1,60636,IL
28629174,6202.6,44,4,1,F,2,92508,CA
24542100,8746.2,31,8,3,F,4,90083,CA
19080936,6725.6,75,5,1,M,2,21214,MD
24527988,0.0,17,7,2,F,1,90750,CA
17716205,56656.6,38,5,7,F,2,64132,MO
24530598,14419.8,84,2,2,F,2,19117,PA
28633332,29877.5,55,5,1,M,3,75346,TX
16350780,5773.3,52,12,3,F,1,90794,CA
25892288,9056.9,59,5,0,F,1,90172,CA
20446275,38521.5,61,8,4,M,2,74186,OK
29989476,28925.6,53,13,0,M,1,44101,OH
19081300,16709.0,61,1,1,F,2,40564,KY
27260260,8870.0,65,7,0,F,2,10101,NY
31348333,71392.0,60,0,0,F,2,98162,WA
25900648,1928.7,39,6,0,M,4,92806,CA
29982216,8786.8,92,12,0,M,2,10248,NY
25890635,0.0,19,8,0,F,1,90750,CA
24534306,0.0,18,1,2,M,1,90095,CA
13626130,7005.0,78,8,1,F,3,76164,TX
21805824,45791.2,30,3,4,F,4,10178,NY
29991962,16427.4,46,6,0,F,1,76183,TX
16360524,1152.5,36,6,6,F,2,92173,CA
17719728,3174.6,15,4,2,F,1,53277,WI
29996692,87872.4,46,6,5,F,4,96802,HI
21810064,27118.0,26,8,1,F,1,10029,NY
24532020,0.0,16,6,2,F,1,97248,OR
31340030,22084.6,79,9,0,M,2,96846,HI
24542460,33102.0,40,8,4,F,2,33237,FL
31337868,67659.1,33,3,3,M,4,74155,OK
31353692,53576.2,51,1,1,F,2,60622,IL
17720664,5443.1,15,7,2,F,1,23541,VA
16361256,555.2,26,5,4,M,2,78468,TX
27258420,39974.0,45,7,2,F,3,67276,KS
16360440,1407.0,26,5,3,M,1,10083,NY
21811408,98826.0,60,3,1,M,2,44127,OH
28619031,1682.3,83,3,1,F,2,19117,PA
24527736,37341.0,48,1,4,M,2,78473,TX
25895708,3493.5,23,5,0,M,1,90003,CA
20445270,70326.0,41,6,4,M,2,85032,AZ
25889590,1824.4,84,11,0,M,2,96846,HI
21802720,23080.2,26,8,1,F,1,90025,CA
24540174,0.0,17,0,2,M,1,77061,TX
13628980,12449.0,33,2,3,M,2,60634,IL
28618989,5287.8,57,7,2,F,3,46232,IN
14997972,23018.6,72,2,2,M,4,10187,NY
21808144,248521.0,53,6,2,M,2,80243,CO
23173975,0.0,21,2,0,F,1,92817,CA
31342882,75923.0,55,5,0,F,2,63169,MO
21801088,0.0,16,4,1,M,1,90112,CA
13628490,22001.0,45,5,1,F,1,37209,TN
29989102,41624.0,56,6,0,F,1,63166,MO
27251240,127064.0,46,8,0,F,1,90148,CA
16360968,5432.5,57,7,4,F,4,45275,OH
16360152,7399.8,58,8,4,M,2,85734,AZ
13626450,57194.0,32,2,4,M,4,90057,CA
23162942,31149.1,46,2,0,F,2,94145,CA
16358928,4245.8,37,7,5,F,2,37232,TN
21807408,11720.8,69,7,1,F,1,28220,NC
24531444,108435.6,43,1,6,F,2,90105,CA
31347183,45970.1,45,5,2,F,3,67276,KS
27253400,17754.0,26,7,0,F,1,90025,CA
20438130,65850.0,41,8,4,F,2,10152,NY
27264860,33158.0,35,7,2,M,2,37232,TN
20438925,43861.5,63,7,4,F,2,77083,TX
13630690,11600.0,19,4,1,M,1,60606,IL
14996256,8032.2,21,6,2,F,1,67225,KS
20451975,15774.0,46,3,3,M,4,92510,CA
19085654,27291.6,47,7,1,F,1,10098,NY
17721821,20441.2,37,4,2,F,1,92176,CA
29996032,0.0,22,7,0,F,1,21207,MD
16359252,1568.1,44,4,3,F,1,76183,TX
13628160,11918.0,20,5,1,F,1,40230,KY
23172360,0.0,18,6,0,F,1,96822,HI
27268080,0.0,17,4,0,M,1,43688,OH
16357620,3853.5,41,8,5,F,2,92821,CA
27262900,12780.0,41,3,0,M,2,07171,NJ
28623042,8567.0,67,7,1,F,2,10146,NY
31356866,75210.0,53,3,1,F,4,77061,TX
17716660,167954.8,51,8,4,M,3,60625,IL
19085570,24582.6,52,2,1,F,2,90186,CA
25888564,10656.7,51,8,0,M,1,28215,NC
27259840,49068.0,40,2,0,F,1,85036,AZ
24529482,31341.6,35,2,4,F,3,37204,TN
16352724,17116.9,44,4,4,F,2,10104,NY
20443815,29980.5,50,7,4,F,3,67276,KS
16352112,1518.3,65,5,3,M,2,55402,MN
25887462,1871.3,65,2,0,F,2,10007,NY
16351704,1450.9,57,5,5,F,3,14686,NY
25894701,0.0,20,9,0,F,1,97254,OR
17717453,16497.0,51,8,2,M,2,85048,AZ
29993744,12698.4,23,8,0,M,1,77086,TX
23163180,35309.0,67,3,0,F,2,60639,IL
25902510,0.0,20,2,0,F,1,93769,CA
24531030,16378.2,30,7,2,M,1,35236,AL
14993253,34516.9,43,3,4,F,2,46261,IN
16353864,2887.5,22,4,3,M,1,60625,IL
14987808,7279.8,41,11,2,F,1,40205,KY
21805280,28425.8,18,6,1,F,1,15279,PA
27264160,5402.0,70,2,0,F,2,60624,IL
28625709,2190.3,27,6,1,F,1,10029,NY
14989194,0.0,15,7,2,F,1,78473,TX
24537024,169421.4,53,1,4,M,2,60607,IL
27265220,38988.0,46,8,0,F,1,10098,NY
14994353,62022.4,37,4,4,M,4,60648,IL
25887500,10774.5,45,2,0,M,1,75370,TX
24526746,21790.8,21,4,2,M,1,77083,TX
27257960,24898.0,32,3,2,M,2,60634,IL
31351783,0.0,14,6,0,M,1,32228,FL
13626930,2620.0,23,2,1,M,1,19107,PA
24527520,6706.8,73,1,2,F,2,85724,AZ
27249680,20106.0,42,4,0,F,1,80275,CO
21813312,151364.2,55,6,3,F,2,55113,MN
25897551,0.0,19,8,0,M,1,32235,FL
19080670,16258.2,40,6,3,F,2,93702,CA
17721262,27799.2,54,10,3,F,2,92817,CA
13631210,0.0,15,7,1,M,1,32228,FL
19080628,26264.0,49,6,1,F,1,10230,NY
13630190,32581.0,34,4,3,F,2,85032,AZ
21813840,107278.6,34,7,4,M,2,10236,NY
27249840,80504.0,40,2,5,F,3,77058,TX
20443155,14220.0,47,4,4,M,2,97254,OR
23164846,4975.7,45,1,1,F,4,92705,CA
21810128,33339.8,66,9,1,F,1,74168,OK
16350840,4318.0,53,3,5,F,2,87194,NM
13633370,84335.0,44,4,5,F,4,90106,CA
29991698,16137.0,33,12,1,M,2,90166,CA
27254040,39578.0,39,11,0,M,1,40218,KY
19080096,24656.8,31,1,4,F,4,10178,NY
28617057,0.0,17,2,1,F,1,10079,NY
17715386,57454.8,26,3,3,F,2,10259,NY
14994694,3217.5,31,10,4,F,4,94272,CA
27260320,82634.0,54,6,1,M,2,90095,CA
27256160,62774.0,42,4,0,F,1,90138,CA
31358568,33968.7,31,1,3,F,2,90122,CA
20449515,59986.5,45,2,2,F,1,85707,AZ
20447700,0.0,20,9,2,M,1,60637,IL
31343457,62693.4,69,9,0,F,2,90067,CA
20449290,12634.5,43,6,2,F,2,45219,OH
17724642,53389.7,53,10,2,M,1,10149,NY
16361808,2151.2,55,5,3,F,1,55481,MN
25893732,758.9,92,9,0,M,2,10248,NY
20449065,11200.5,46,3,2,F,1,76183,TX
29976034,66908.6,42,8,0,M,2,10126,NY
31354957,16870.5,28,7,1,M,2,90166,CA
14998423,33074.8,71,7,2,M,2,77292,TX
19082784,3418.8,20,2,1,F,1,53277,WI
31358545,0.0,16,1,0,F,1,45275,OH
23178565,4201.8,34,9,1,M,2,94260,CA
23178157,1407.2,33,8,0,M,1,94606,CA
19076176,18039.0,62,2,1,F,2,60666,IL
29988838,22946.0,31,10,0,F,1,10029,NY
28614054,5620.2,32,2,3,F,2,10161,NY
16353648,14288.2,51,11,3,M,1,33128,FL
24530976,101874.6,33,1,4,F,2,48212,MI
24535584,52155.0,56,4,4,M,2,78738,TX
31346286,101363.3,39,9,3,F,2,60632,IL
25904372,14511.4,61,8,1,M,2,48202,MI
20440455,8772.0,88,5,2,F,1,33653,FL
14994177,22202.4,43,3,2,F,1,32232,FL
20451915,34662.0,74,11,2,F,2,55177,MN
28625247,4238.6,42,2,1,F,1,32232,FL
16354176,0.0,18,10,3,F,1,95184,CA
25905493,3239.9,46,3,0,F,1,10021,NY
19076540,13442.8,80,10,1,M,2,96846,HI
21810976,0.0,15,3,1,M,1,43630,OH
24533136,13739.4,55,3,2,F,2,98186,WA
31353830,45749.3,70,0,0,M,4,70112,LA
16352952,1850.1,38,8,5,F,2,70156,LA
14997235,2545.4,90,10,2,F,2,74146,OK
24538356,7975.8,64,2,2,M,3,19133,PA
14988446,26923.6,48,8,2,F,1,23570,VA
27256560,7988.0,87,9,0,M,2,10248,NY
25891585,3372.5,61,8,1,F,2,10079,NY
31342675,158545.9,52,2,1,M,3,63152,MO
21800208,72950.8,32,5,3,F,4,10070,NY
24530076,53242.2,45,3,2,M,1,94256,CA
14993033,8764.8,70,10,2,M,2,10146,NY
31353094,71806.0,34,4,0,M,1,28230,NC
25903859,4941.5,39,6,2,F,4,97297,OR
20450790,18049.5,90,7,2,M,2,74146,OK
21800736,26065.0,35,8,1,F,2,10126,NY
25901085,10967.4,62,9,1,M,4,10229,NY
17715334,66274.0,47,4,3,M,2,60665,IL
31338696,18411.5,33,3,2,F,3,92513,CA
25896639,3092.4,45,2,3,F,4,60636,IL
17721288,3603.6,18,4,3,F,4,07301,NJ
19077800,8673.0,76,6,1,F,4,92517,CA
29995152,32491.8,36,6,3,F,2,90122,CA
29996824,313002.8,59,9,0,M,3,75346,TX
14994804,26730.0,49,9,2,M,1,10042,NY
13627280,32065.0,49,9,2,M,2,10104,NY
24533172,77970.6,32,0,5,F,2,95137,CA
28619430,2295.9,19,4,1,F,1,15279,PA
17724733,9319.7,35,12,2,F,1,85726,AZ
14998005,41218.1,57,7,3,F,2,21207,MD
24537780,35803.8,72,0,2,M,4,70112,LA
25905018,8081.1,44,11,2,M,2,80268,CO
25902795,4508.9,27,3,0,M,2,85028,AZ
19081958,0.0,18,3,1,F,1,19136,PA
27267280,30200.0,37,9,0,F,2,35241,AL
28615146,3358.5,31,1,4,F,2,33157,FL
24537330,13235.4,21,4,2,M,1,43630,OH
25905588,3975.9,75,2,0,M,4,10187,NY
19085220,8316.0,29,4,2,F,2,40214,KY
16354332,0.0,16,8,3,F,1,90105,CA
14988215,30241.2,51,11,2,F,1,90794,CA
17721509,40285.7,41,8,2,F,1,10262,NY
25893903,4241.2,55,2,0,M,2,85068,AZ
20443200,0.0,18,7,2,M,1,97254,OR
14988072,8805.5,35,5,4,F,3,92513,CA
24541938,12904.2,41,9,2,F,1,85726,AZ
19077674,36610.0,47,6,2,M,2,89194,NV
20451030,36552.0,68,5,2,F,1,10007,NY
31349805,19002.6,60,0,0,M,2,53217,WI
23173516,23111.2,52,8,5,M,2,94150,CA
19077184,24617.6,65,5,1,M,4,77158,TX
23164115,20761.1,63,6,2,F,2,77083,TX
19085626,10269.0,29,8,2,M,2,90166,CA
20447745,70305.0,64,11,2,M,2,90128,CA
25901731,11758.2,57,4,2,F,2,90174,CA
31354106,12548.8,63,3,0,M,4,94127,CA
29981688,149685.8,53,13,0,M,1,33128,FL
29976386,32364.2,78,8,0,M,2,60647,IL
21800688,201037.2,36,9,3,M,2,10152,NY
14989843,34426.7,42,2,2,M,2,46256,IN
25887272,1345.8,82,9,0,F,2,90159,CA
27264380,36072.0,36,8,2,F,2,10154,NY
